model_url,specifications
https://www.mpb.com/en-eu/product/panasonic-lumix-dmc-zs50,"{'Weight (Grams)': '243', 'Minimum ISO': '80', 'Maximum ISO': '6400', 'Minimum Shutter Speed (x) [Seconds]': '60', 'Maximum Shutter Speed (1/) [Seconds]': '1/2000', 'LCD Size (Inches)': '3', 'Megapixels': '12.1', 'Year of release': '2014'}"
https://www.mpb.com/en-eu/product/panasonic-lumix-dmc-zs40,"{'Weight (Grams)': '240', 'Camera Type': 'Compact', 'Megapixels': '18.1', 'Autofocus Points': '23', 'Maximum Frames Per Second': '10', 'Sensor Format': '1/2.3 Inch', 'Minimum ISO': '100', 'Maximum ISO': '3200', 'Storage Media Type': 'SD / SDHC / SDXC', 'Viewfinder Type': 'Electronic', 'Viewfinder Coverage (%)': '100', 'LCD Size (Inches)': '3', 'LCD Resolution (Pixels)': '920000', 'Built-In Flash': True, 'Built-In Wi-Fi': True, 'Built-In Microphone': True, 'USB Port Type': 'Micro B 2.0', 'HDMI Port': True, 'Optical Zoom (X)': '30', 'File Format': 'JPEG + RAW', 'Minimum Shutter Speed (x) [Seconds]': '4', 'Maximum Shutter Speed (1/) [Seconds]': '1/4000', 'Sensor Type': 'CMOS', 'Live View': True, 'Maximum Video Resolution': '1920×1080 (Full HD)', 'Maximum Video Frame Rate (FPS)': '60', 'Year of release': '2014'}"
https://www.mpb.com/en-eu/product/panasonic-lumix-dmc-zs110,"{'Year of release': '2016', 'Weight (Grams)': '312', 'Camera Type': 'Compact', 'Megapixels': '20.1', 'Autofocus Points': '49', 'Maximum Frames Per Second': '10', 'Sensor Format': '1.0 Inch', 'Minimum ISO': '125', 'Maximum ISO': '12800', 'Storage Media Type': 'SD / SDHC / SDXC', 'Viewfinder Type': 'Electronic', 'Viewfinder Coverage (%)': '100', 'LCD Size (Inches)': '3', 'LCD Resolution (Pixels)': '1040000', 'Touchscreen': True, 'Built-In Flash': True, 'Built-In Wi-Fi': True, 'Built-In Microphone': True, 'USB Port Type': 'Micro B 2.0', 'HDMI Port': True, 'Optical Zoom (X)': '10', 'File Format': 'JPEG + RAW', 'Minimum Shutter Speed (x) [Seconds]': '60', 'Maximum Shutter Speed (1/) [Seconds]': '1/32000', 'Flash Compatibility': 'Panasonic TTL', 'Sensor Type': 'CMOS', 'Live View': True, 'Maximum Video Resolution': '3840×2160 (4K UHD)', 'Maximum Video Frame Rate (FPS)': '30', 'Max FPS Max resolution': '3840×2160 (4K UHD)'}"
https://www.mpb.com/en-eu/product/panasonic-lumix-dmc-zs100,"{'Weight (Grams)': '312', 'Camera Type': 'Mirrorless', 'Megapixels': '20.1', 'Autofocus Points': '49', 'Maximum Frames Per Second': '10', 'Sensor Format': 'Micro Four Thirds', 'Minimum ISO': '125', 'Maximum ISO': '12800', 'Storage Media Type': 'SD / SDHC / SDXC', 'Viewfinder Type': 'Electronic', 'Viewfinder Coverage (%)': '100', 'LCD Size (Inches)': '3', 'Articulating LCD Screen': True, 'Built-In Flash': True, 'Built-In Wi-Fi': True, 'Microphone Jack': True, 'Built-In Microphone': True, 'USB Port Type': 'Type-C', 'HDMI Port': True, 'Optical Zoom (X)': '10', 'Hot Shoe Connection': True, 'File Format': 'JPEG + RAW', 'Minimum Shutter Speed (x) [Seconds]': '30', 'Maximum Shutter Speed (1/) [Seconds]': '1/4000', 'Flash Compatibility': 'Olympus/Panasonic TTL', 'Sensor Type': 'CMOS', 'Live View': True, 'Maximum Video Resolution': '4096×2160 (4k)', 'Maximum Video Frame Rate (FPS)': '30', 'Year of release': '2016'}"
https://www.mpb.com/en-eu/product/panasonic-lumix-dmc-tz82,"{'Weight (Grams)': '282', 'Camera Type': 'Compact', 'Megapixels': '18.1', 'Maximum Frames Per Second': '40', 'Sensor Format': '1/2.3 Inch', 'Minimum ISO': '80', 'Maximum ISO': '6400', 'Storage Media Type': 'SD / SDHC / SDXC', 'Viewfinder Type': 'Electronic', 'LCD Size (Inches)': '3', 'LCD Resolution (Pixels)': '1040000', 'Touchscreen': True, 'Built-In Flash': True, 'Built-In Wi-Fi': True, 'Built-In Microphone': True, 'HDMI Port': True, 'Optical Zoom (X)': '30', 'File Format': 'RAW', 'Maximum Shutter Speed (1/) [Seconds]': '1/16000', 'Sensor Type': 'Live MOS', 'Live View': True, 'Maximum Video Resolution': '3840×2160 (4K UHD)', 'Maximum Video Frame Rate (FPS)': '30', 'Max FPS Max resolution': '3840×2160 (4K UHD)', 'Year of release': '2017'}"
https://www.mpb.com/en-eu/product/panasonic-lumix-dmc-tz80,"{'Weight (Grams)': '282', 'Camera Type': 'Compact', 'Megapixels': '18.1', 'Autofocus Points': '49', 'Maximum Frames Per Second': '30', 'Sensor Format': '1/2.3 Inch', 'Minimum ISO': '80', 'Maximum ISO': '3200', 'Storage Media Type': 'SD / SDHC / SDXC', 'Viewfinder Type': 'Electronic', 'LCD Size (Inches)': '3', 'LCD Resolution (Pixels)': '1040000', 'Touchscreen': True, 'Built-In Flash': True, 'Built-In Wi-Fi': True, 'Built-In Microphone': True, 'USB Port Type': 'Micro B 2.0', 'HDMI Port': True, 'Optical Zoom (X)': '30', 'File Format': 'JPEG + RAW', 'Minimum Shutter Speed (x) [Seconds]': '4', 'Maximum Shutter Speed (1/) [Seconds]': '1/2000', 'Live View': True, 'Year of release': '2016'}"
https://www.mpb.com/en-eu/product/panasonic-lumix-dmc-tz71,"{'Weight (Grams)': '243', 'Minimum ISO': '100', 'Maximum ISO': '6400', 'Minimum Shutter Speed (x) [Seconds]': '60', 'Maximum Shutter Speed (1/) [Seconds]': '1/2000', 'Viewfinder Type': 'Electronic', 'Storage Media Type': 'SD / SDHC / SDXC', 'Year of release': '2014'}"
https://www.mpb.com/en-eu/product/panasonic-lumix-dmc-tz70,"{'Weight (Grams)': '243', 'Minimum ISO': '80', 'Maximum ISO': '6400', 'Minimum Shutter Speed (x) [Seconds]': '60', 'Maximum Shutter Speed (1/) [Seconds]': '1/2000', 'LCD Size (Inches)': '3', 'Megapixels': '12.1', 'Year of release': '2014'}"
https://www.mpb.com/en-eu/product/panasonic-dmc-tz40,"{'Weight (Grams)': '198', 'Camera Type': 'Compact', 'Megapixels': '18.1', 'Autofocus Points': '23', 'Maximum Frames Per Second': '10', 'Sensor Format': '1/2.3 Inch', 'Minimum ISO': '100', 'Maximum ISO': '6400', 'Storage Media Type': 'SD / SDHC / SDXC', 'Viewfinder Type': 'None', 'LCD Size (Inches)': '3', 'LCD Resolution (Pixels)': '920000', 'Touchscreen': True, 'Built-In Flash': True, 'Built-In Wi-Fi': True, 'Built-In Microphone': True, 'USB Port Type': 'Mini type B 2.0', 'HDMI Port': True, 'Optical Zoom (X)': '20', 'File Format': 'JPEG', 'Minimum Shutter Speed (x) [Seconds]': '4', 'Maximum Shutter Speed (1/) [Seconds]': '1/4000', 'Sensor Type': 'CMOS', 'Live View': True, 'Maximum Video Resolution': '1920×1080 (Full HD)', 'Maximum Video Frame Rate (FPS)': '50', 'Year of release': '2013'}"
https://www.mpb.com/en-eu/product/panasonic-lumix-dmc-tz110,{'Year of release': '2016'}
https://www.mpb.com/en-eu/product/panasonic-lumix-dmc-lx10,"{'Weight (Grams)': '310', 'Camera Type': 'Compact', 'Megapixels': '20.1', 'Autofocus Points': '49', 'Maximum Frames Per Second': '10', 'Sensor Format': '1.0 Inch', 'Minimum ISO': '125', 'Maximum ISO': '12800', 'Storage Media Type': 'SD / SDHC / SDXC', 'Viewfinder Type': 'None', 'LCD Size (Inches)': '3', 'LCD Resolution (Pixels)': '1040000', 'Touchscreen': True, 'Articulating LCD Screen': True, 'Built-In Flash': True, 'Built-In Wi-Fi': True, 'Built-In Microphone': True, 'USB Port Type': 'Micro B 2.0', 'HDMI Port': True, 'Optical Zoom (X)': '3', 'File Format': 'JPEG + RAW', 'Minimum Shutter Speed (x) [Seconds]': '60', 'Maximum Shutter Speed (1/) [Seconds]': '1/4000', 'Sensor Type': 'BSI-CMOS', 'Live View': True, 'Maximum Video Resolution': '3840×2160 (4K UHD)', 'Maximum Video Frame Rate (FPS)': '30', 'Year of release': '2016'}"
https://www.mpb.com/en-eu/product/panasonic-lumix-dmc-gx85,"{'Built-In Bluetooth': False, 'Microphone Jack': True, 'Max FPS Max resolution': '1920×1080 (Full HD)', 'Maximum Frames Per Second': '8.3', 'USB Port Type': 'Micro B 2.0', 'Weight (Grams)': '426', 'File Format': 'JPEG + RAW', 'Touchscreen': True, 'HDMI Port': True, 'Lens Mount': 'Micro Four Thirds', 'Minimum ISO': '200', 'Camera Type': 'Mirrorless', 'Storage Media Type': 'SD / SDHC / SDXC', 'LCD Resolution (Pixels)': '1036800', 'Headphone Jack': False, 'Viewfinder Type': 'Electronic', 'Maximum Video Frame Rate (FPS)': '60', 'Year of release': '2015', 'Articulating LCD Screen': True, 'Megapixels': '16', 'Integrated cleaning': True, 'Hot Shoe Connection': True, 'Built-In Microphone': True, 'Minimum Shutter Speed (x) [Seconds]': '60', 'Maximum ISO': '25600', 'Maximum Video Resolution': '3840×2160 (4K UHD)', 'Sensor Type': 'Live MOS', 'Built-In Wi-Fi': True, 'LCD Size (Inches)': '3', 'Built-In Flash': True, 'Sensor Format': 'Four Thirds', 'Maximum Shutter Speed (1/) [Seconds]': '1/16000', 'Viewfinder Coverage (%)': '100', 'Autofocus Points': '49', 'Flash Compatibility': 'Panasonic TTL', 'Live View': True}"
https://www.mpb.com/en-eu/product/panasonic-lumix-dmc-gx7-ir-converted,"{'Max FPS Max resolution': '1920×1080 (Full HD)', 'Maximum Frames Per Second': '5', 'USB Port Type': 'Mini 8 pin male', 'Weight (Grams)': '402', 'File Format': 'JPEG + RAW', 'Touchscreen': True, 'HDMI Port': True, 'Lens Mount': 'Micro Four Thirds', 'LCD Resolution (Pixels)': '1040000', 'Viewfinder Type': 'Electronic', 'Maximum Video Frame Rate (FPS)': '60', 'Year of release': '2013', 'Articulating LCD Screen': True, 'Megapixels': '16', 'Hot Shoe Connection': True, 'Integrated cleaning': True, 'Built-In Microphone': True, 'Minimum Shutter Speed (x) [Seconds]': '60', 'Maximum ISO': '25600', 'Sensor Type': 'Live MOS', 'Built-In Wi-Fi': True, 'LCD Size (Inches)': '3', 'Built-In Flash': True, 'Sensor Format': 'Four Thirds', 'Maximum Shutter Speed (1/) [Seconds]': '1/8000', 'Viewfinder Coverage (%)': '100', 'Autofocus Points': '23', 'Flash Compatibility': 'Panasonic TTL', 'Live View': True}"
https://www.mpb.com/en-eu/product/panasonic-lumix-dmc-gx7-ii,"{'Weight (Grams)': '426', 'Camera Type': 'Mirrorless', 'Megapixels': '16', 'Autofocus Points': '49', 'Maximum Frames Per Second': '8', 'Sensor Format': 'Micro Four Thirds', 'Minimum ISO': '200', 'Maximum ISO': '25600', 'Storage Media Type': 'SD / SDHC / SDXC', 'Lens Mount': 'Micro Four Thirds', 'Viewfinder Type': 'Electronic', 'Viewfinder Coverage (%)': '100', 'LCD Size (Inches)': '3', 'LCD Resolution (Pixels)': '1040000', 'Articulating LCD Screen': True, 'Built-In Flash': True, 'Built-In Wi-Fi': True, 'Microphone Jack': True, 'Built-In Microphone': True, 'USB Port Type': 'Type-C', 'HDMI Port': True, 'Hot Shoe Connection': True, 'File Format': 'JPEG + RAW', 'Minimum Shutter Speed (x) [Seconds]': '30', 'Maximum Shutter Speed (1/) [Seconds]': '1/4000', 'Flash Compatibility': 'Olympus/Panasonic TTL', 'Sensor Type': 'Live MOS', 'Live View': True, 'Integrated cleaning': True, 'Maximum Video Resolution': '4096×2160 (4k)', 'Maximum Video Frame Rate (FPS)': '30', 'Year of release': '2016'}"
https://www.mpb.com/en-eu/product/panasonic-lumix-dmc-gx1-ir-converted,"{'Built-In Bluetooth': False, 'Microphone Jack': False, 'Max FPS Max resolution': '1280×720 (HD)', 'Maximum Frames Per Second': '4', 'USB Port Type': 'Mini 8 pin male', 'Weight (Grams)': '318', 'File Format': 'JPEG + RAW', 'Touchscreen': True, 'HDMI Port': True, 'Lens Mount': 'Micro Four Thirds', 'Minimum ISO': '160', 'Camera Type': 'Mirrorless', 'Storage Media Type': 'SD / SDHC', 'LCD Resolution (Pixels)': '460000', 'Headphone Jack': False, 'Viewfinder Type': 'None', 'Maximum Video Frame Rate (FPS)': '60', 'Year of release': '2011', 'Articulating LCD Screen': False, 'Megapixels': '16', 'Integrated cleaning': True, 'Hot Shoe Connection': True, 'Built-In Microphone': True, 'Minimum Shutter Speed (x) [Seconds]': '60', 'Maximum ISO': '12800', 'Maximum Video Resolution': '1920×1080 (Full HD)', 'Sensor Type': 'Live MOS', 'Built-In Wi-Fi': False, 'LCD Size (Inches)': '3', 'Built-In Flash': True, 'Sensor Format': 'Four Thirds', 'Maximum Shutter Speed (1/) [Seconds]': '1/4000', 'Autofocus Points': '23', 'Flash Compatibility': 'Panasonic TTL', 'Live View': True}"
https://www.mpb.com/en-eu/product/panasonic-lumix-dmc-gh2,"{'Built-In Bluetooth': False, 'Microphone Jack': True, 'Max FPS Max resolution': '1920×1080 (Full HD)', 'Maximum Frames Per Second': '3', 'USB Port Type': 'Mini 8 pin male', 'Weight (Grams)': '442', 'File Format': 'JPEG + RAW', 'Touchscreen': True, 'HDMI Port': True, 'Lens Mount': 'Micro Four Thirds', 'Minimum ISO': '160', 'Camera Type': 'Mirrorless', 'Storage Media Type': 'SD / SDHC', 'LCD Resolution (Pixels)': '460000', 'Headphone Jack': False, 'Viewfinder Type': 'Electronic', 'Maximum Video Frame Rate (FPS)': '60', 'Year of release': '2010', 'Articulating LCD Screen': True, 'Megapixels': '16', 'Integrated cleaning': True, 'Hot Shoe Connection': True, 'Built-In Microphone': True, 'Minimum Shutter Speed (x) [Seconds]': '60', 'Maximum ISO': '12800', 'Maximum Video Resolution': '1920×1080 (Full HD)', 'Sensor Type': 'Live MOS', 'Built-In Wi-Fi': False, 'LCD Size (Inches)': '3', 'Built-In Flash': True, 'Sensor Format': 'Four Thirds', 'Maximum Shutter Speed (1/) [Seconds]': '1/4000', 'Viewfinder Coverage (%)': '100', 'Autofocus Points': '23', 'Flash Compatibility': 'Panasonic TTL', 'Live View': True}"
https://www.mpb.com/en-eu/product/panasonic-lumix-dmc-gh1-ir-converted,"{'Built-In Bluetooth': False, 'Microphone Jack': True, 'Max FPS Max resolution': '1280×720 (HD)', 'Maximum Frames Per Second': '5.8', 'USB Port Type': 'Mini 8 pin male', 'Weight (Grams)': '385', 'File Format': 'JPEG + RAW', 'Touchscreen': False, 'HDMI Port': True, 'Lens Mount': 'Micro Four Thirds', 'Minimum ISO': '100', 'Camera Type': 'Mirrorless', 'Storage Media Type': 'SD / SDHC', 'LCD Resolution (Pixels)': '460000', 'Headphone Jack': False, 'Viewfinder Type': 'Electronic', 'Maximum Video Frame Rate (FPS)': '60', 'Year of release': '2009', 'Articulating LCD Screen': True, 'Megapixels': '12', 'Integrated cleaning': True, 'Hot Shoe Connection': True, 'Built-In Microphone': True, 'Minimum Shutter Speed (x) [Seconds]': '60', 'Maximum ISO': '1600', 'Maximum Video Resolution': '1920×1080 (Full HD)', 'Sensor Type': 'Live MOS', 'Built-In Wi-Fi': False, 'LCD Size (Inches)': '3', 'Built-In Flash': True, 'Sensor Format': 'Four Thirds', 'Maximum Shutter Speed (1/) [Seconds]': '1/4000', 'Viewfinder Coverage (%)': '100', 'Autofocus Points': '23', 'Flash Compatibility': 'Panasonic TTL', 'Live View': True}"
https://www.mpb.com/en-eu/product/panasonic-lumix-dmc-gf8,"{'Built-In Bluetooth': False, 'Microphone Jack': False, 'Max FPS Max resolution': '1920×1080 (Full HD)', 'Maximum Frames Per Second': '3', 'USB Port Type': 'Mini 8 pin male', 'Weight (Grams)': '266', 'File Format': 'JPEG + RAW', 'Touchscreen': True, 'HDMI Port': True, 'Lens Mount': 'Micro Four Thirds', 'Minimum ISO': '200', 'Camera Type': 'Mirrorless', 'Storage Media Type': 'SD / SDHC / SDXC', 'LCD Resolution (Pixels)': '1036800', 'Headphone Jack': False, 'Viewfinder Type': 'None', 'Maximum Video Frame Rate (FPS)': '60', 'Year of release': '2015', 'Articulating LCD Screen': True, 'Megapixels': '16', 'Integrated cleaning': True, 'Hot Shoe Connection': False, 'Built-In Microphone': True, 'Minimum Shutter Speed (x) [Seconds]': '60', 'Maximum ISO': '25600', 'Maximum Video Resolution': '1920×1080 (Full HD)', 'Sensor Type': 'Live MOS', 'Built-In Wi-Fi': True, 'LCD Size (Inches)': '3', 'Built-In Flash': True, 'Sensor Format': 'Four Thirds', 'Maximum Shutter Speed (1/) [Seconds]': '1/16000', 'Autofocus Points': '23', 'Live View': True}"
https://www.mpb.com/en-eu/product/panasonic-lumix-dmc-gf6,"{'Built-In Bluetooth': False, 'Microphone Jack': False, 'Max FPS Max resolution': '1280×720 (HD)', 'Maximum Frames Per Second': '4', 'USB Port Type': 'Mini 8 pin male', 'Weight (Grams)': '323', 'File Format': 'JPEG + RAW', 'Touchscreen': True, 'HDMI Port': True, 'Lens Mount': 'Micro Four Thirds', 'Minimum ISO': '160', 'Camera Type': 'Mirrorless', 'Storage Media Type': 'SD / SDHC / SDXC', 'LCD Resolution (Pixels)': '1040000', 'Headphone Jack': False, 'Viewfinder Type': 'None', 'Maximum Video Frame Rate (FPS)': '60', 'Year of release': '2013', 'Articulating LCD Screen': True, 'Megapixels': '16', 'Integrated cleaning': True, 'Hot Shoe Connection': False, 'Built-In Microphone': True, 'Minimum Shutter Speed (x) [Seconds]': '60', 'Maximum ISO': '12800', 'Maximum Video Resolution': '1920×1080 (Full HD)', 'Sensor Type': 'Live MOS', 'Built-In Wi-Fi': True, 'LCD Size (Inches)': '3', 'Built-In Flash': True, 'Sensor Format': 'Four Thirds', 'Maximum Shutter Speed (1/) [Seconds]': '1/4000', 'Autofocus Points': '23', 'Live View': True}"
https://www.mpb.com/en-eu/product/panasonic-lumix-dmc-gf1-ir-converted,"{'Built-In Bluetooth': False, 'Microphone Jack': False, 'Max FPS Max resolution': '1280×720 (HD)', 'Maximum Frames Per Second': '3', 'USB Port Type': 'Mini 8 pin male', 'Weight (Grams)': '385', 'File Format': 'JPEG + RAW', 'Touchscreen': False, 'HDMI Port': True, 'Lens Mount': 'Micro Four Thirds', 'Minimum ISO': '100', 'Camera Type': 'Mirrorless', 'Storage Media Type': 'SD / SDHC', 'LCD Resolution (Pixels)': '460000', 'Headphone Jack': False, 'Viewfinder Type': 'None', 'Maximum Video Frame Rate (FPS)': '60', 'Year of release': '2009', 'Articulating LCD Screen': False, 'Megapixels': '12', 'Integrated cleaning': True, 'Hot Shoe Connection': True, 'Built-In Microphone': True, 'Minimum Shutter Speed (x) [Seconds]': '60', 'Maximum ISO': '3200', 'Maximum Video Resolution': '1280×720 (HD)', 'Sensor Type': 'Live MOS', 'Built-In Wi-Fi': False, 'LCD Size (Inches)': '3', 'Built-In Flash': True, 'Sensor Format': 'Four Thirds', 'Maximum Shutter Speed (1/) [Seconds]': '1/4000', 'Autofocus Points': '23', 'Flash Compatibility': 'Panasonic TTL', 'Live View': True}"
https://www.mpb.com/en-eu/product/panasonic-lumix-dmc-g8,"{'Weight (Grams)': '505', 'Camera Type': 'Mirrorless', 'Megapixels': '16', 'Autofocus Points': '49', 'Maximum Frames Per Second': '10', 'Sensor Format': 'Micro Four Thirds', 'Minimum ISO': '100', 'Maximum ISO': '25600', 'Storage Media Type': 'SD / SDHC / SDXC', 'Lens Mount': 'Micro Four Thirds', 'Viewfinder Type': 'Electronic', 'Viewfinder Coverage (%)': '100', 'LCD Size (Inches)': '3', 'LCD Resolution (Pixels)': '1040000', 'Touchscreen': True, 'Articulating LCD Screen': True, 'Built-In Flash': True, 'Built-In Wi-Fi': True, 'Microphone Jack': True, 'Built-In Microphone': True, 'USB Port Type': 'Micro B 2.0', 'HDMI Port': True, 'Optical Zoom (X)': '1', 'Hot Shoe Connection': True, 'File Format': 'JPEG + RAW', 'Minimum Shutter Speed (x) [Seconds]': '60', 'Maximum Shutter Speed (1/) [Seconds]': '1/16000', 'Flash Compatibility': 'Panasonic TTL', 'Sensor Type': 'Live MOS', 'Live View': True, 'Integrated cleaning': True, 'Maximum Video Resolution': '3840×2160 (4K UHD)', 'Maximum Video Frame Rate (FPS)': '60', 'Year of release': '2016'}"
https://www.mpb.com/en-eu/product/panasonic-lumix-dmc-g6-ir-converted,"{'Weight (Grams)': '390', 'Camera Type': 'Mirrorless', 'Megapixels': '16.05', 'Autofocus Points': '23', 'Maximum Frames Per Second': '7', 'Sensor Format': 'Micro Four Thirds', 'Minimum ISO': '160', 'Maximum ISO': '25600', 'Storage Media Type': 'SD / SDHC / SDXC', 'Lens Mount': 'Micro Four Thirds', 'Viewfinder Type': 'Electronic', 'Viewfinder Coverage (%)': '100', 'LCD Size (Inches)': '3', 'LCD Resolution (Pixels)': '1036000', 'Touchscreen': True, 'Articulating LCD Screen': True, 'Built-In Flash': True, 'Built-In Wi-Fi': True, 'Microphone Jack': True, 'Built-In Microphone': True, 'USB Port Type': 'Mini type B 2.0', 'HDMI Port': True, 'Hot Shoe Connection': True, 'File Format': 'JPEG + RAW', 'Minimum Shutter Speed (x) [Seconds]': '60', 'Maximum Shutter Speed (1/) [Seconds]': '1/4000', 'Shutter Rating (Life)': '100000', 'Sensor Type': 'Live MOS', 'Live View': True, 'Integrated cleaning': True, 'Maximum Video Resolution': '1920×1080 (Full HD)', 'Maximum Video Frame Rate (FPS)': '60', 'Year of release': '2013'}"
https://www.mpb.com/en-eu/product/panasonic-lumix-dmc-g5-ir-converted,"{'Max FPS Max resolution': '1920×1080 (Full HD)', 'Maximum Frames Per Second': '6', 'USB Port Type': 'Mini 8 pin male', 'Weight (Grams)': '396', 'File Format': 'JPEG + RAW', 'Touchscreen': True, 'HDMI Port': True, 'Lens Mount': 'Micro Four Thirds', 'Minimum ISO': '160', 'Storage Media Type': 'SD / SDHC / SDXC', 'LCD Resolution (Pixels)': '920000', 'Viewfinder Type': 'Electronic', 'Maximum Video Frame Rate (FPS)': '60', 'Year of release': '2011', 'Articulating LCD Screen': True, 'Megapixels': '16.1', 'Integrated cleaning': True, 'Hot Shoe Connection': True, 'Built-In Microphone': True, 'Minimum Shutter Speed (x) [Seconds]': '60', 'Maximum ISO': '12800', 'Sensor Type': 'Live MOS', 'Built-In Flash': True, 'Sensor Format': 'Four Thirds', 'Maximum Shutter Speed (1/) [Seconds]': '1/4000', 'Viewfinder Coverage (%)': '100', 'Autofocus Points': '23', 'Flash Compatibility': 'Panasonic TTL', 'Live View': True}"
